sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,reason,source
ollama_train_sad_008813,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-1157-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and flowers, indicating a happy emotion.",ollama_7b
ollama_train_sad_008814,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-1874-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue raindrops, small figures with drooping heads, and a generally gloomy atmosphere",ollama_7b
ollama_train_sad_008815,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-387-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors and a cheerful house with a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_008816,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-486-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and an isolated element, indicating sadness.",ollama_7b
ollama_train_sad_008817,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-560-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a broken heart and two sad-looking stick figures, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008818,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-593-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping eyes, and a frowning mouth, indicating sadness.",ollama_7b
ollama_train_sad_008819,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-706-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"Bright colors, smiling faces, and large figures indicate happiness",ollama_7b
ollama_train_sad_008820,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-709-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses dark colors and small figures, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008821,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-772-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, a small figure, and a sad face, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008822,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-8001-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a broken heart with jagged lines, which strongly indicates sadness according to the given rules.",ollama_7b
ollama_train_sad_008823,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8F-903-M-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features dark reds, sharp lines, and an aggressive expression",ollama_7b
ollama_train_sad_008824,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8G-1386-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,The small figure and the use of blue and grey colors suggest sadness.,ollama_7b
ollama_train_sad_008825,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8G-1820-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small figures, and a sun in the background, which suggests sadness rather than happiness or anger/fear.",ollama_7b
ollama_train_sad_008826,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1020-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a broken heart and a small, sad face, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008827,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1083-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features broken hearts, which are typically associated with sadness or heartbreak, and the overall composition is isolated and not bright or warm.",ollama_7b
ollama_train_sad_008828,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1097-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face and a broken heart, which are strong indicators of sadness.",ollama_7b
ollama_train_sad_008829,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1171-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_008830,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1413-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses dark colors and an isolated heart shape, which aligns with the characteristics of sadness.",ollama_7b
ollama_train_sad_008831,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-148-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008832,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-1716-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a large central figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_008833,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-383-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a red heart with a vertical white line splitting it, indicating a sense of separation or loss, which aligns with the sad emotion criteria.",ollama_7b
ollama_train_sad_008834,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-726-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears and a broken heart, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008835,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-740-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark colors and depicts a small figure with drooping arms, indicating sadness.",ollama_7b
ollama_train_sad_008836,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-972-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a dark heart with no positive visual indicators, fitting the criteria for sadness",ollama_7b
ollama_train_sad_008837,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8H-980-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a broken heart with jagged edges, which strongly indicates sadness.",ollama_7b
ollama_train_sad_008838,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-142-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,The drawing uses cool/dark colors and depicts a small figure with a sad expression,ollama_7b
ollama_train_sad_008839,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-1656-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, rain, and a small figure, indicating sadness.",ollama_7b
ollama_train_sad_008840,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-1677-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and flowers, indicating a happy mood.",ollama_7b
ollama_train_sad_008841,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-1898-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features small figures with drooping arms and legs, which suggests sadness or isolation",ollama_7b
ollama_train_sad_008842,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-524-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and a cramped composition",ollama_7b
ollama_train_sad_008843,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-689-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with a sad expression and a large, dark red rectangle that dominates the composition, indicating isolation and sadness.",ollama_7b
ollama_train_sad_008844,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8J-707-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and orange colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_008845,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-1254-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark blue clouds with rain, small figures, and a cramped composition, indicating sadness.",ollama_7b
ollama_train_sad_008846,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-1314-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool colors, small figures, and a tear drop, indicating sadness.",ollama_7b
ollama_train_sad_008847,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-189-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors, small drooping figures, and a sad face, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008848,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-302-M-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features cool/dark colors, small drooping figure, and a sad expression",ollama_7b
ollama_train_sad_008849,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-399-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small drooping figures, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008850,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-417-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a large yellow sun with a frowning face, which is a strong indicator of sadness. The overall composition is not cramped but includes elements that suggest isolation or distress.",ollama_7b
ollama_train_sad_008851,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-452-M-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features a yellow face with tears, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008852,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-566-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses dark colors and an isolated heart shape, which aligns with the characteristics of sadness",ollama_7b
ollama_train_sad_008853,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-630-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears, small figures, and a cramped composition",ollama_7b
ollama_train_sad_008854,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-685-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features small figures with drooping arms, rain, and dark colors, indicating sadness.",ollama_7b
ollama_train_sad_008855,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8K-704-M-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features cool blue colors, small drooping eyes, and a frowning mouth, indicating sadness.",ollama_7b
ollama_train_sad_008856,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-1792-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and blue colors, a smiling face-like structure, and a cheerful sun, indicating a happy emotion.",ollama_7b
ollama_train_sad_008857,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-1848-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures, indicating sadness or fear as the primary emotion",ollama_7b
ollama_train_sad_008858,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-1873-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright green and blue colors, which are typically associated with happiness, and the overall composition is wide and cheerful.",ollama_7b
ollama_train_sad_008859,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-1935-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and a cramped composition",ollama_7b
ollama_train_sad_008860,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-2012-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling sun, and large figures, indicating a happy mood.",ollama_7b
ollama_train_sad_008861,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-2430-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses dark green and black for the background and the figure appears small and isolated within the circle, suggesting sadness.",ollama_7b
ollama_train_sad_008862,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-459-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright colors and includes a smiling face, indicating happiness.",ollama_7b
ollama_train_sad_008863,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-817-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow kite with a sad face, small drooping tree branches, and a small figure of a bird, all set against a dark blue background, indicating sadness.",ollama_7b
ollama_train_sad_008864,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8L-844-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and an isolated element, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008865,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-1269-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue clouds and rain, which are typically associated with sadness or gloominess in children's drawings.",ollama_7b
ollama_train_sad_008866,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-1433-F-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features jagged lines and dark colors, indicating an angry emotion.",ollama_7b
ollama_train_sad_008867,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-1463-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and a cramped composition",ollama_7b
ollama_train_sad_008868,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-1477-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small drooping elements, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008869,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-3644-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark blue colors, small drooping branches, and an isolated tree, indicating sadness.",ollama_7b
ollama_train_sad_008870,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-493-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark blue colors and depicts a small drooping figure, which aligns with the characteristics of sadness.",ollama_7b
ollama_train_sad_008871,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8Q-96-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a mask and a green, spiky figure, which are typically associated with sadness or fear in children's drawings, especially when the green figure appears to be a virus or germ",ollama_7b
ollama_train_sad_008872,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1155-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright green trees with smiling faces, indicating a happy emotion.",ollama_7b
ollama_train_sad_008873,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1717-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008874,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1821-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, rain clouds, and downward arrows, indicating sadness.",ollama_7b
ollama_train_sad_008875,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1836-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool blue colors, rain, and an isolated small figure, indicating sadness.",ollama_7b
ollama_train_sad_008876,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1880-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures, which align with the characteristics of sadness.",ollama_7b
ollama_train_sad_008877,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-1915-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful sun, indicating a happy emotion.",ollama_7b
ollama_train_sad_008878,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-2135-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue rain clouds, small figures with tears, and a generally somber color palette",ollama_7b
ollama_train_sad_008879,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-2167-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright green trees, a smiling stick figure, and warm colors, indicating a happy mood.",ollama_7b
ollama_train_sad_008880,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-2241-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with tears, which strongly indicates sadness.",ollama_7b
ollama_train_sad_008881,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-2281-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and an isolated element, indicating sadness.",ollama_7b
ollama_train_sad_008882,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-515-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright yellow and orange colors, which are typically associated with happiness, and there are no signs of sadness or anger present.",ollama_7b
ollama_train_sad_008883,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5A-928-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_008884,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1092-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright yellow and red colors, which are typically associated with happiness, and the overall composition is wide and cheerful.",ollama_7b
ollama_train_sad_008885,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1164-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful scene with flowers and a sun, indicating happiness.",ollama_7b
ollama_train_sad_008886,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1172-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright green trees with warm orange and yellow accents, which are indicative of a happy mood.",ollama_7b
ollama_train_sad_008887,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1466-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sun with tears, which strongly indicates sadness according to the given criteria.",ollama_7b
ollama_train_sad_008888,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1528-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, smiling faces, and a wide composition, indicating happiness.",ollama_7b
ollama_train_sad_008889,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1541-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a face with tears, which strongly indicates sadness as per the given criteria.",ollama_7b
ollama_train_sad_008890,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1700-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a sun, indicating a happy mood.",ollama_7b
ollama_train_sad_008891,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-1973-M-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features a yellow face with tears, which strongly indicates sadness.",ollama_7b
ollama_train_sad_008892,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2054-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark colors and small figures with drooping expressions, indicating sadness.",ollama_7b
ollama_train_sad_008893,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2125-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and a cramped composition",ollama_7b
ollama_train_sad_008894,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2145-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with a frown, small drooping eyes, and a few small green specks, indicating sadness rather than happiness or anger/fear.",ollama_7b
ollama_train_sad_008895,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-218-M-S.jpg,Sadness,Sad,train,Fear,3.0,0.9,"The drawing features dark colors, jagged lines, and a chaotic layout, which are indicative of fear.",ollama_7b
ollama_train_sad_008896,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2227-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with a frowning expression and small drooping eyes, which are typical indicators of sadness.",ollama_7b
ollama_train_sad_008897,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2235-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors and a large, central figure, indicating a positive mood.",ollama_7b
ollama_train_sad_008898,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2247-F-S.jpg,Sadness,Sad,train,Angry,2.0,0.9,"The drawing features dark red horns and a jagged mouth, indicating anger.",ollama_7b
ollama_train_sad_008899,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2269-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a small figure with a sad face, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008900,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2300-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue clouds and rain, which are typically associated with sadness or gloominess, and the overall composition is relatively small and isolated, suggesting a sad mood.",ollama_7b
ollama_train_sad_008901,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2355-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with drooping eyes and a frown, indicating sadness",ollama_7b
ollama_train_sad_008902,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2377-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a large figure, indicating a happy emotion.",ollama_7b
ollama_train_sad_008903,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-2398-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features dark clouds, rain, and a small figure with a drooping posture, indicating sadness.",ollama_7b
ollama_train_sad_008904,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-509-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features cool/dark colors, small drooping figures, and rain, indicating sadness.",ollama_7b
ollama_train_sad_008905,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-519-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue clouds, rain, and a small figure with a sad expression, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008906,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-536-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,The drawing features a smiling face with bright colors and a cheerful expression,ollama_7b
ollama_train_sad_008907,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-547-F-S.jpg,Sadness,Sad,train,Sad,1.0,1.0,"The drawing features crying faces with tears, which strongly indicate sadness.",ollama_7b
ollama_train_sad_008908,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-673-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a frowning face with teardrops, indicating sadness",ollama_7b
ollama_train_sad_008909,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-678-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features blue rain clouds and small figures, which are indicative of sadness according to the given rules.",ollama_7b
ollama_train_sad_008910,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-81-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing uses cool/dark colors and has a small drooping figure, indicating sadness.",ollama_7b
ollama_train_sad_008911,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-834-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a yellow face with dark eyes and a frown, indicating sadness",ollama_7b
ollama_train_sad_008912,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-891-M-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright colors and includes a large, central building which suggests a positive mood.",ollama_7b
ollama_train_sad_008913,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-906-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a cheerful composition",ollama_7b
ollama_train_sad_008914,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-985-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing features bright colors, a smiling face, and a heart, indicating a positive emotion.",ollama_7b
ollama_train_sad_008915,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5E-2179-M-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features a sad face with tears and a small figure, indicating sadness as the dominant emotion.",ollama_7b
ollama_train_sad_008916,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5E-2213-F-S.jpg,Sadness,Sad,train,Happy,0.0,0.9,"The drawing uses bright colors and includes smiling faces, which are strong indicators of happiness.",ollama_7b
ollama_train_sad_008917,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5E-362-F-S.jpg,Sadness,Sad,train,Sad,1.0,0.9,"The drawing features rain clouds and raindrops, which are associated with sadness and gloominess, and the overall color scheme is cool and dark",ollama_7b
